Arrival Rate;T1 Queue;T1 Queue ConfInt;T1 Service;T1 Service ConfInt;T1 System;T1 System ConfInt;T1 Waiting;T1 Waiting ConfInt;T1 Throughput;T1 Throughput ConfInt;T1 RespTime;T1 RespTime ConfInt;T1 Stability Check;T32 Queue;T32 Queue ConfInt;T32 Service;T32 Service ConfInt;T32 System;T32 System ConfInt;T32 Waiting;T32 Waiting ConfInt;T32 Throughput;T32 Throughput ConfInt;T32 RespTime;T32 RespTime ConfInt;T32 Stability Check;Wasted Servers;Wasted Servers ConfInt;Utilisation;Utilisation ConfInt;Queue Total;Queue Total ConfInt;WaitTime Total;WaitTime Total ConfInt;RespTime Total;RespTime Total ConfInt;FIFO Violations;FIFO Violations ConfInt;Exe. Time;Exe. Time ConfInt;Big Sequence Lenght;Big Sequence Lenght ConfInt;Big Sequence Amount;Big Sequence Amount ConfInt;Max Big Sequence Length;Max Big Sequence Length ConfInt;Small Sequence Lenght;Small Sequence Lenght ConfInt;Small Sequence Amount;Small Sequence Amount ConfInt;Max Small Sequence Length;Max Small Sequence Length ConfInt;Nstar Big;Nstar Big ConfInt;Nstar Small;Nstar Small ConfInt;Idle Counter;Idle Counter ConfInt;Idle Prob;Idle Prob ConfInt;
1.80561;84.9489;[82.1537, 87.7441];1.08264;[1.08241, 1.08287];86.0315;[83.2361, 88.8269];78.4456;[75.8679, 81.0233];1.08288;[1.08267, 1.08308];79.4454;[76.8677, 82.0231];0;58.4331;[56.5622, 60.304];0.721153;[0.720895, 0.721411];59.1543;[57.2831, 61.0254];80.9662;[78.3804, 83.552];0.721561;[0.721398, 0.721725];81.9656;[79.3797, 84.5516];0;7.84046;[7.83229, 7.84864];0.754986;[0.75473, 0.755241];143.382;[138.716, 148.048];79.4535;[76.8725, 82.0345];80.4532;[77.8721, 83.0342];2.06286e+06;[1.93187e+06, 2.19386e+06];5.5;[5.33847, 5.66153];8.03922;[8.03226, 8.04617];24871;[24852.1, 24889.8];24.6;[24.3653, 24.8347];11.9818;[11.9716, 11.992];25043.5;[25020.2, 25066.8];39.9;[39.6237, 40.1763];58.114;[56.271, 59.957];88.0703;[85.3193, 90.8214];909.55;[889.679, 929.421];0.00179359;[0.00175334, 0.00183385];
1.80743;101.273;[98.3732, 104.174];1.08557;[1.08525, 1.08589];102.359;[99.4584, 105.26];93.3324;[90.6662, 95.9985];1.08493;[1.08467, 1.08519];94.333;[91.6668, 96.9991];0;69.2269;[67.2785, 71.1753];0.721849;[0.721544, 0.722153];69.9487;[68, 71.8975];95.788;[93.1049, 98.4711];0.722425;[0.722236, 0.722614];96.7872;[94.104, 99.4705];0;7.81528;[7.80544, 7.82511];0.755773;[0.755465, 0.75608];170.5;[165.652, 175.349];94.3139;[91.641, 96.9869];95.314;[92.6409, 97.987];2.06428e+06;[1.933e+06, 2.19557e+06];5.55;[5.43725, 5.66275];8.07823;[8.06967, 8.08679];24741.9;[24717.8, 24766];24;[23.8744, 24.1256];12.0553;[12.0417, 12.069];24899.3;[24870.1, 24928.5];40.1;[39.7045, 40.4955];68.8848;[66.9526, 70.8171];104.354;[101.478, 107.23];777.8;[751.004, 804.596];0.00155329;[0.00150025, 0.00160634];
1.80925;119.19;[114.19, 124.189];1.08596;[1.08563, 1.08629];120.276;[115.276, 125.276];109.773;[105.173, 114.373];1.08568;[1.08549, 1.08587];110.773;[106.173, 115.373];0;81.294;[77.9429, 84.6452];0.7228;[0.722565, 0.723035];82.0168;[78.6654, 85.3682];112.367;[107.755, 116.979];0.723126;[0.722948, 0.723304];113.367;[108.754, 117.979];0;7.78444;[7.7769, 7.79198];0.756736;[0.756501, 0.756972];200.484;[192.133, 208.834];110.81;[106.205, 115.415];111.81;[107.205, 116.415];2.06558e+06;[1.93429e+06, 2.19687e+06];5.4;[5.23149, 5.56851];8.09896;[8.09184, 8.10607];24681.9;[24663, 24700.8];24.85;[24.6105, 25.0895];12.0892;[12.0782, 12.1001];24826.2;[24802.4, 24850];42;[41.5878, 42.4122];80.8673;[77.5324, 84.2021];122.136;[117.16, 127.113];725.8;[703.299, 748.301];0.00143585;[0.00139, 0.00148169];
1.81108;129.557;[124.441, 134.673];1.08714;[1.08684, 1.08744];130.644;[125.528, 135.76];119.175;[114.474, 123.877];1.08697;[1.08679, 1.08716];120.175;[115.474, 124.877];0;88.0728;[84.6573, 91.4883];0.723954;[0.72367, 0.724238];88.7968;[85.3809, 92.2126];121.678;[116.987, 126.369];0.723483;[0.723293, 0.723673];122.679;[117.987, 127.37];0;7.74634;[7.73718, 7.75549];0.757927;[0.757641, 0.758213];217.629;[209.098, 226.161];120.175;[115.478, 124.872];121.176;[116.478, 125.873];2.06861e+06;[1.93712e+06, 2.2001e+06];5.35;[5.21838, 5.48162];8.1362;[8.12814, 8.14426];24558.5;[24535, 24582];23.6;[23.5052, 23.6948];12.1709;[12.1573, 12.1846];24666.5;[24638.5, 24694.4];40.25;[39.9991, 40.5009];87.8258;[84.4112, 91.2403];132.87;[127.757, 137.983];585.5;[561.266, 609.734];0.00116021;[0.00111281, 0.00120761];
1.8129;130.938;[125.499, 136.376];1.08736;[1.0871, 1.08763];132.025;[126.586, 137.464];120.411;[115.419, 125.404];1.08716;[1.08694, 1.08737];121.411;[116.419, 126.404];0;89.0527;[85.412, 92.6933];0.723932;[0.723678, 0.724186];89.7766;[86.1356, 93.4175];122.866;[117.86, 127.872];0.724466;[0.724311, 0.724621];123.865;[118.859, 128.871];0;7.74682;[7.73866, 7.75497];0.757912;[0.757657, 0.758167];219.99;[210.911, 229.069];121.393;[116.395, 126.391];122.393;[117.395, 127.391];2.06717e+06;[1.93579e+06, 2.19855e+06];5.55;[5.42696, 5.67304];8.14436;[8.13664, 8.15207];24552.2;[24530.2, 24574.2];23.9;[23.6913, 24.1087];12.1655;[12.1528, 12.1781];24666;[24639.4, 24692.5];41.3;[40.8483, 41.7517];88.9093;[85.2735, 92.5451];134.418;[128.984, 139.852];569;[545.889, 592.111];0.00113646;[0.00109119, 0.00118174];
1.81472;171.681;[163.451, 179.911];1.0893;[1.08905, 1.08956];172.771;[164.54, 181.001];157.639;[150.085, 165.193];1.08898;[1.08877, 1.08919];158.639;[151.085, 166.193];0;116.177;[110.665, 121.689];0.72548;[0.725221, 0.72574];116.902;[111.39, 122.414];160.07;[152.513, 167.627];0.725297;[0.725092, 0.725503];161.07;[153.513, 168.627];0;7.69532;[7.68702, 7.70363];0.759521;[0.759262, 0.759781];287.858;[274.116, 301.6];158.611;[151.055, 166.166];159.611;[152.055, 167.166];2.07021e+06;[1.93864e+06, 2.20178e+06];5.65;[5.4521, 5.8479];8.18117;[8.17278, 8.18956];24433.8;[24412.2, 24455.4];23.35;[23.2139, 23.4861];12.2432;[12.231, 12.2553];24514.5;[24488.5, 24540.4];41.45;[41.1836, 41.7164];116.072;[110.532, 121.612];175.314;[167.03, 183.597];436.7;[411.611, 461.789];0.000872848;[0.000823657, 0.000922039];
1.81655;230.234;[206.297, 254.171];1.09023;[1.08995, 1.0905];231.324;[207.387, 255.261];211.27;[189.296, 233.243];1.09019;[1.08995, 1.09042];212.27;[190.296, 234.243];0;155.257;[139.21, 171.304];0.726166;[0.725949, 0.726383];155.983;[139.936, 172.03];213.532;[191.564, 235.5];0.726084;[0.72591, 0.726258];214.532;[192.564, 236.5];0;7.67245;[7.66564, 7.67925];0.760236;[0.760023, 0.760449];385.491;[345.507, 425.474];212.174;[190.202, 234.146];213.174;[191.202, 235.146];2.07311e+06;[1.94146e+06, 2.20476e+06];5.25;[5.0596, 5.4404];8.21682;[8.20998, 8.22366];24325.1;[24308.1, 24342.1];23.65;[23.4373, 23.8627];12.2992;[12.2901, 12.3084];24400.3;[24379.9, 24420.8];39.95;[39.6454, 40.2546];155.427;[139.344, 171.51];234.28;[210.269, 258.291];364.8;[346.367, 383.233];0.000739309;[0.000702958, 0.00077566];
1.81837;399.782;[366.389, 433.175];1.09042;[1.09007, 1.09076];400.872;[367.479, 434.266];366.402;[335.747, 397.058];1.0911;[1.09082, 1.09138];367.402;[336.746, 398.057];0;268.244;[245.966, 290.522];0.727515;[0.727318, 0.727712];268.971;[246.693, 291.25];368.649;[338.017, 399.281];0.727239;[0.727054, 0.727424];369.649;[339.017, 400.282];0;7.6291;[7.62274, 7.63546];0.761591;[0.761392, 0.761789];668.026;[612.355, 723.697];367.301;[336.655, 397.947];368.301;[337.655, 398.947];2.07401e+06;[1.94218e+06, 2.20583e+06];5.55;[5.37076, 5.72924];8.25543;[8.24835, 8.26252];24224.2;[24204.5, 24244];23.5;[23.3543, 23.6457];12.3661;[12.3547, 12.3775];24263.5;[24240.3, 24286.6];41;[40.6184, 41.3816];268.453;[246.143, 290.764];404.044;[370.59, 437.498];219.1;[200.051, 238.149];0.000438542;[0.000400272, 0.000476812];
1.8202;265.273;[251.108, 279.439];1.09174;[1.09142, 1.09205];266.365;[252.2, 280.531];242.891;[229.938, 255.845];1.09208;[1.09186, 1.0923];243.891;[230.937, 256.845];0;178.473;[169.009, 187.936];0.727332;[0.727188, 0.727476];179.2;[169.736, 188.664];245.322;[232.36, 258.284];0.727178;[0.727037, 0.727318];246.322;[233.36, 259.284];0;7.63365;[7.6291, 7.6382];0.761448;[0.761306, 0.761591];443.746;[420.117, 467.375];243.863;[230.906, 256.82];244.863;[231.906, 257.82];2.0751e+06;[1.94325e+06, 2.20695e+06];5.7;[5.48782, 5.91218];8.25583;[8.25128, 8.26037];24207.9;[24196.6, 24219.2];24.15;[23.9714, 24.3286];12.3793;[12.3726, 12.3859];24246;[24232.4, 24259.5];40.9;[40.6539, 41.1461];178.743;[169.28, 188.207];269.682;[255.506, 283.858];210;[197.793, 222.207];0.000412342;[0.000388338, 0.000436347];
1.82202;514.526;[481.655, 547.396];1.09276;[1.09251, 1.093];515.619;[482.748, 548.489];470.914;[440.822, 501.006];1.09276;[1.09253, 1.09298];471.914;[441.822, 502.006];0;345.049;[323.051, 367.046];0.728096;[0.727965, 0.728226];345.777;[323.779, 367.775];473.335;[443.249, 503.42];0.728357;[0.72819, 0.728524];474.334;[444.249, 504.42];0;7.60818;[7.60393, 7.61243];0.762244;[0.762111, 0.762377];859.574;[804.706, 914.443];471.882;[441.793, 501.971];472.882;[442.793, 502.971];2.0782e+06;[1.94623e+06, 2.21017e+06];5.5;[5.33847, 5.66153];8.28498;[8.2801, 8.28985];24135;[24123.3, 24146.8];24.2;[24.0137, 24.3863];12.4121;[12.405, 12.4192];24169.8;[24155.6, 24183.9];41.3;[40.9941, 41.6059];345.413;[323.365, 367.461];518.929;[485.964, 551.893];138.9;[127.812, 149.988];0.000273386;[0.000251258, 0.000295514];
